id,number,title,labels,state,locked,assignee,assignees,milestone,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,draft,body,state_reason,score,user.login,user.id,user.node_id,user.avatar_url,user.gravatar_id,user.url,user.html_url,user.followers_url,user.following_url,user.gists_url,user.starred_url,user.subscriptions_url,user.organizations_url,user.repos_url,user.events_url,user.received_events_url,user.type,user.site_admin,pull_request.url,pull_request.html_url,pull_request.diff_url,pull_request.patch_url,pull_request.merged_at,reactions.url,reactions.total_count,reactions.+1,reactions.-1,reactions.laugh,reactions.hooray,reactions.confused,reactions.heart,reactions.rocket,reactions.eyes,repository_name,url,repository_url,html_url,timeline_url,labels_url,comments_url,events_url
2101795855,58,feat(main): implement reference search,[],closed,False,,[],,1,2024-01-26 08:29:35+00:00,2024-01-26 19:50:31+00:00,2024-01-26 19:30:13+00:00,OWNER,,False,PRFIESTA-123,,1.0,kiran94,7103956,MDQ6VXNlcjcxMDM5NTY=,https://avatars.githubusercontent.com/u/7103956?v=4,,https://api.github.com/users/kiran94,https://github.com/kiran94,https://api.github.com/users/kiran94/followers,https://api.github.com/users/kiran94/following{/other_user},https://api.github.com/users/kiran94/gists{/gist_id},https://api.github.com/users/kiran94/starred{/owner}{/repo},https://api.github.com/users/kiran94/subscriptions,https://api.github.com/users/kiran94/orgs,https://api.github.com/users/kiran94/repos,https://api.github.com/users/kiran94/events{/privacy},https://api.github.com/users/kiran94/received_events,User,False,https://api.github.com/repos/kiran94/prfiesta/pulls/58,https://github.com/kiran94/prfiesta/pull/58,https://github.com/kiran94/prfiesta/pull/58.diff,https://github.com/kiran94/prfiesta/pull/58.patch,2024-01-26 19:30:13+00:00,https://api.github.com/repos/kiran94/prfiesta/issues/58/reactions,0,0,0,0,0,0,0,0,0,kiran94/prfiesta,https://api.github.com/repos/kiran94/prfiesta/issues/58,https://api.github.com/repos/kiran94/prfiesta,https://github.com/kiran94/prfiesta/pull/58,https://api.github.com/repos/kiran94/prfiesta/issues/58/timeline,https://api.github.com/repos/kiran94/prfiesta/issues/58/labels{/name},https://api.github.com/repos/kiran94/prfiesta/issues/58/comments,https://api.github.com/repos/kiran94/prfiesta/issues/58/events
1718174230,22,refactor(collector): gracefully handle github rate limits,[],closed,False,,[],,1,2023-05-20 13:35:34+00:00,2024-01-26 19:42:12+00:00,2023-05-20 13:46:27+00:00,OWNER,,False,"PRFIESTA-123
",,1.0,kiran94,7103956,MDQ6VXNlcjcxMDM5NTY=,https://avatars.githubusercontent.com/u/7103956?v=4,,https://api.github.com/users/kiran94,https://github.com/kiran94,https://api.github.com/users/kiran94/followers,https://api.github.com/users/kiran94/following{/other_user},https://api.github.com/users/kiran94/gists{/gist_id},https://api.github.com/users/kiran94/starred{/owner}{/repo},https://api.github.com/users/kiran94/subscriptions,https://api.github.com/users/kiran94/orgs,https://api.github.com/users/kiran94/repos,https://api.github.com/users/kiran94/events{/privacy},https://api.github.com/users/kiran94/received_events,User,False,https://api.github.com/repos/kiran94/prfiesta/pulls/22,https://github.com/kiran94/prfiesta/pull/22,https://github.com/kiran94/prfiesta/pull/22.diff,https://github.com/kiran94/prfiesta/pull/22.patch,2023-05-20 13:46:27+00:00,https://api.github.com/repos/kiran94/prfiesta/issues/22/reactions,0,0,0,0,0,0,0,0,0,kiran94/prfiesta,https://api.github.com/repos/kiran94/prfiesta/issues/22,https://api.github.com/repos/kiran94/prfiesta,https://github.com/kiran94/prfiesta/pull/22,https://api.github.com/repos/kiran94/prfiesta/issues/22/timeline,https://api.github.com/repos/kiran94/prfiesta/issues/22/labels{/name},https://api.github.com/repos/kiran94/prfiesta/issues/22/comments,https://api.github.com/repos/kiran94/prfiesta/issues/22/events
1698016001,4,feat(output): allow output file override,[],closed,False,,[],,0,2023-05-05 18:25:36+00:00,2024-01-26 19:41:54+00:00,2023-05-05 18:29:07+00:00,OWNER,,False,PRFIESTA-123,,1.0,kiran94,7103956,MDQ6VXNlcjcxMDM5NTY=,https://avatars.githubusercontent.com/u/7103956?v=4,,https://api.github.com/users/kiran94,https://github.com/kiran94,https://api.github.com/users/kiran94/followers,https://api.github.com/users/kiran94/following{/other_user},https://api.github.com/users/kiran94/gists{/gist_id},https://api.github.com/users/kiran94/starred{/owner}{/repo},https://api.github.com/users/kiran94/subscriptions,https://api.github.com/users/kiran94/orgs,https://api.github.com/users/kiran94/repos,https://api.github.com/users/kiran94/events{/privacy},https://api.github.com/users/kiran94/received_events,User,False,https://api.github.com/repos/kiran94/prfiesta/pulls/4,https://github.com/kiran94/prfiesta/pull/4,https://github.com/kiran94/prfiesta/pull/4.diff,https://github.com/kiran94/prfiesta/pull/4.patch,2023-05-05 18:29:07+00:00,https://api.github.com/repos/kiran94/prfiesta/issues/4/reactions,0,0,0,0,0,0,0,0,0,kiran94/prfiesta,https://api.github.com/repos/kiran94/prfiesta/issues/4,https://api.github.com/repos/kiran94/prfiesta,https://github.com/kiran94/prfiesta/pull/4,https://api.github.com/repos/kiran94/prfiesta/issues/4/timeline,https://api.github.com/repos/kiran94/prfiesta/issues/4/labels{/name},https://api.github.com/repos/kiran94/prfiesta/issues/4/comments,https://api.github.com/repos/kiran94/prfiesta/issues/4/events
1696558058,1,chore(github): add repository,[],closed,False,,[],,0,2023-05-04 19:12:22+00:00,2024-01-26 19:41:42+00:00,2023-05-04 19:30:41+00:00,OWNER,,False,PRFIESTA-123,,1.0,kiran94,7103956,MDQ6VXNlcjcxMDM5NTY=,https://avatars.githubusercontent.com/u/7103956?v=4,,https://api.github.com/users/kiran94,https://github.com/kiran94,https://api.github.com/users/kiran94/followers,https://api.github.com/users/kiran94/following{/other_user},https://api.github.com/users/kiran94/gists{/gist_id},https://api.github.com/users/kiran94/starred{/owner}{/repo},https://api.github.com/users/kiran94/subscriptions,https://api.github.com/users/kiran94/orgs,https://api.github.com/users/kiran94/repos,https://api.github.com/users/kiran94/events{/privacy},https://api.github.com/users/kiran94/received_events,User,False,https://api.github.com/repos/kiran94/prfiesta/pulls/1,https://github.com/kiran94/prfiesta/pull/1,https://github.com/kiran94/prfiesta/pull/1.diff,https://github.com/kiran94/prfiesta/pull/1.patch,2023-05-04 19:30:41+00:00,https://api.github.com/repos/kiran94/prfiesta/issues/1/reactions,0,0,0,0,0,0,0,0,0,kiran94/prfiesta,https://api.github.com/repos/kiran94/prfiesta/issues/1,https://api.github.com/repos/kiran94/prfiesta,https://github.com/kiran94/prfiesta/pull/1,https://api.github.com/repos/kiran94/prfiesta/issues/1/timeline,https://api.github.com/repos/kiran94/prfiesta/issues/1/labels{/name},https://api.github.com/repos/kiran94/prfiesta/issues/1/comments,https://api.github.com/repos/kiran94/prfiesta/issues/1/events
